Customer ID,Full Name,Email Address,Phone Number,Registration Date,Purchase Amount,Product Category,Satisfaction Score (1-5),Country,Customer Age,Gender,Order Status,Discount Applied,Shipping Cost
CUST_100283,William Gonzalez,william.86@gmail.com,898-433-7719,21-Nov-21,415.78,Clothing,4,JP,80,Male,Delivered,Yes,22.89
CUST_101632,Ruth Williams,ruth.59@outlook.com,994-254-5896,28-May-24,343.08,Home & Garden,4,United States,46,Female,Cancelled,Yes,20.32
CUST_100797,Thomas Taylor,thomas.33@yahoo.com,292-530-9947,7/29/2018 0:00,10.48,Home & Garden,1,France,47,Female,Delivered,No,23.79
CUST_101943,Ruth Wilson,ruth.28@hotmail.com,,9/14/2019 0:00,324.94,Sports,4,CAN,73,Female,CANCELLED,Yes,45.37
CUST_100225,Nancy Johnson,user225@invalid,631-460-4771,5/8/2021 0:00,349.59,Books,4,Germany,76,Male,Pending,Yes,9.71
CUST_100026,Nancy Brown,nancy.19@gmail.com,(665) 419-9541,3/12/2024 0:00,113.03,Books,3,DE,22,Male,Cancelled,No,28.16
CUST_101850,Thomas Rodriguez,thomas.72@yahoo.com,715 892 3938,9/27/2018 0:00,234.4,Sports,3,DE,27,Female,Shipped,Yes,27.75
CUST_100437,Emma Thomas,emma.50@company.com,690-854-1027,1/2/2024 0:00,757.88,Sports,5,US,37,Male,Shipped,Yes,
CUST_101929,Karen Williams,  user245@gmail.com  ,615-885-4096,,382.04,,5,JP,27,Female,Shipped,TRUE,33.62
CUST_101388,Daniel Miller,daniel.81@yahoo.com,907-110-4563,24-07-2023,38.6,Electronics,5,United States,51,Female,Cancelled,No,23.23
CUST_100229,David Johnson,david.84@,283-552-4830,7/30/2020 0:00,493.42,Sports,4,AUS,77,Male,Shipped,No,39.17
CUST_100037,Richard Rodriguez,richard.29@gmail.com,903-934-3293,11/5/2018 0:00,294.53,  Toys  ,2,USA,68,Male,Pending,Yes,47.15
CUST_100749,James Miller,james.59@outlook.com,916-900-2428,,457.1,Electronics,5,Japan,N/A,Female,Pending,Yes,36.59
CUST_101045,Sarah Johnson,sarah.67@outlook.com,637-499-9405,5/12/2024 0:00,$515.68 ,Toys,4,usa,43,Female,Delivered,Yes,15.58
CUST_101398,John Rodriguez,john.36@hotmail.com,757-635-8367,1/23/2019 0:00,324.64,Books,2,France,62,Male,Cancelled,No,$6.37 
CUST_100469,Sandra Thomas,sandra.81@gmail.com,513-350-1556,1/13/2021 0:00,726.33 USD,H&G,3,,78,Male,Cancelled,No,9.54
CUST_101769,Jennifer Johnson,jennifer.59@outlook.com,330-635-2688,4/2/2024 0:00,596.46,Electronics,,France,67,Female,SHIPPED,Yes,22.53
CUST_954663,carol martin,carol.58@yahoo.com,6466762145,N/A,318.81,Home & Garden,2,DE,70,,Pending,No,27.08
CUST_100687,Lisa Miller,,609-651-9745,11/6/2022 0:00,494.68,Home & Garden,4,JP,,Female,Shipped,Yes,22.58
CUST_101928,Anthony Jones,user1928@invalid,552-711-1672,16-10-2022,668.22,Home & Garden,3,AUS,53,Female,Pending,Yes,37.47
CUST_100639,Jane Martin,,324-848-5582,2/23/2024 0:00,447.8,Clothing,N/A,Australia,22,Female,Shipped,Yes,22.2 USD
CUST_101789,Mark Williams,mark.20@gmail.com,743-862-8074,10/8/2022 0:00,548.58,Books,3,France,28,Female,Shipped,No,49.13
CUST_101218,David Hernandez,user1218@invalid,(665) 958-9334,7/27/2022 0:00,,Electronics,2,Canada,65,Female,Cancelled,Yes,
CUST_101158,Donna Jones,,,4/9/2023 0:00,510.99,Toys,,JP,71,Male,Cancelled,Yes,10.53
CUST_101415,David Thomas,david.27@hotmail.com,731-567-8126,7/6/2023 0:00,,Books,4,United States,31,Male,Shipped,Y,49.66
CUST_101527,Jane Rodriguez,jane.67@,984-297-3644,5/2/2022 0:00,,Books,2,US,33,Female,Pending,,47.9
CUST_101729,Donna Gonzalez,donna.18@,369-164-6987,10/15/2020 0:00,664.75,Sports,5,AUS,63,,Cancelled,Yes,
CUST_101300,Mark Gonzalez,mark.42@outlook.com,312-985-9025,5/6/2018 0:00,12.67,Boks,3,United States,75,Male,shipped,No,18.25
CUST_101906,Thomas Anderson,,933 951 6419,2/17/2018 0:00,152.82,Toys,2,Canada,45,Female,Pending,No,19.53
CUST_100800,Carol Moore,carol.66@yahoo.com,472-116-5947,4/20/2019 0:00,250.8,Electronics,3,AUS,45,Female,Delivered,Yes,33.77 EUR
CUST_101603,JAMES GONZALEZ,james.75@company.com,-7267,12/12/2022 0:00,163.44,Clothing,3,France,33,Male,Delivered,No,34.67
CUST_100160,Jennifer Wilson,user160@,968-810-2065,N/A,"$2,951.00 ",Electronics,2,Germany,69,,Pending,Yes,41.32
CUST_100956,Jane Hernandez,jane.93@hotmail.com,538-442-1341,7/1/2019 0:00,435.59,Electronics,3,USA,59,Female,Delivered,Yes,8.66
CUST_101186,Maria Taylor,user1186@invalid,719-335-8355,6/10/2018 0:00,99.02,Automotive,,FR,59,Female,Cancelled,No,23.16
CUST_100821,susan lopez,,914-524-4957,30-12-2023,133.4,TOYS,3,JP,76,Female,,No,32.64
CUST_101888,John Williams,john.61@outlook.com,741-536-7623,5/30/2024 0:00,356.03,Sports,1,CAN,26,Male,SHIPPED,Yes,21.27
CUST_100877,Jennifer Hernandez,jennifer.91@hotmail.com,539-909-4046,5/22/2019 0:00,489.54,Home & Garden,-1,DE,53,Male,Cancelled,Yes,
CUST_100913,David Rodriguez,david.60@hotmail.com,(426) 982-3424,8/13/2022 0:00,608.23,Spts,3,JP,42,F,Delivered,Yes,39.13
CUST_100152,Michael Davis,user152@,,4/25/2021 0:00,563.95,Clothng,4,US,47,Male,Shipped,Yes,15.45
CUST_101921,David Jackson,david.68@,393-391-5284,26-May-22,29.02,Books,3,,32,Female,Delivered,No,26.02
CUST_101856,Carol Martin,carol.69@hotmail.com,281-824-8051,6/6/2022 0:00,122.15,Home & Garden,4,Japan,37,Male,cancelled,No,25.13 USD
CUST_100509,Matthew Miller,matthew.50@hotmail.com,677-773-9379,2/18/2021 0:00,599.48,Books,2,,71,Male,Shipped,No,23.64
CUST_101135,Lisa Brown,lisa.23@company.com,449-843-8111,2/8/2020 0:00,137.8,Sports,1,USA,49,Female,Delivered,No,12.14
CUST_101250,Susan Jones,,(215) 873-5706,4/18/2024 0:00,189.25,Home & Garden,Bad,United Kingdom,54,Male,Shipped,No,38.47
CUST_101739,Sarah Davis,sarah.14@yahoo.com,919-645-6941,4/6/2024 0:00,592.44,Books,3,United Kingdom,65,Female,Cancelled,Yes,
CUST_100103,Mark Jones,mark.38@yahoo.com,271-100-1985,8/7/2023 0:00,781.83,Toys,,JP,60,Female,Pending,No,12.76
CUST_101445,Jane Moore,jane.83@,195-447-7292,11/12/2023 0:00,324.69,Electornics,3,DE,64,Female,Shipped,1,26.3
CUST_101443,Charles Wilson,charles.12@hotmail.com,241-611-4079,12/21/2020 0:00,,,2,Japan,76,Female,Cancled,No,31.62
CUST_101817,Anthony Garcia,anthony.36@company.com,380.126.9101,6/29/2022 0:00,720.24,HOME & GARDEN,,DE,22,Female,PENDING,Yes,36.21
CUST_100586,Susan Williams,susan.88@company.com,984-369-5052,N/A,200.19,Clothing,5,United Kingdom,25,Male,delivered,0,19.64
CUST_101848,Sandra Davis,sandra.43@company.com,893-172-2042,1/9/2021 0:00,557.4,Sports,4,Canada,67,Female,Pending,Yes,33.78
CUST_101696,Robert Anderson,robert.44@gmail.com,371-736-6260,2/13/2021 0:00,400.72,Books,3,FR,61,Male,Cancelled,Yes,38.12
CUST_101143,Jennifer Thomas,jennifer.11@company.com,684-504-1632,10/12/2019 0:00,465.75,Automotive,4,JP,42,Female,Pending,Yes,21
CUST_100053,Michael Miller,michael.22@yahoo.com,518-212-2980,4/6/2023 0:00,17469.52209,Toys,5,France,53,Male,Shipped,No,41.8 USD
CUST_100151,Donald Smith,donald.35@,164-741-2584,9/13/2024 0:00,788.3,,3,AUS,36,Female,,Yes,29.84
CUST_100403,Daniel Gonzalez,daniel.78@outlook.com,936-345-6918,25-12-2020,56.21,Toys,3,Canada,33,F,Pending,No,18.6
CUST_101578,Donald Johnson,donald.55@yahoo.com,-5307,9/25/2022 0:00,413.39,Books,4,France,76,Female,Pending,Yes,29.04
CUST_100207,Steven Brown,steven.26@,233-913-4107,7/10/2024 0:00,218.59,Electronics,5,australia,,Male,PENDING,Yes,31.87
CUST_101982,Mark Wilson,user1982@,990-154-6431,3/30/2021 0:00,783.22,Electronics,3,US,66,Male,Pending,Yes,13.58
CUST_101682,Steven Davis,steven.13@company.com,417-956-2069,1/2/2022,30.21 USD,Automotive,5,AUS,32,Male,Delivered,Yes,27.53
CUST_101122,Jane Jones,jane.66@company.com,859 666 4453,3/11/2018 0:00,129.7,Electronics,2,CAN,62,Female,Delivered,No,46.97
CUST_101829,Susan Thomas,susan.19@gmail.com,692-231-2583,11/27/2022 0:00,483.96,Home & Garden,1,Germany,141,Male,Delivered,No,45.77
CUST_100008,Robert Davis,robert.36@hotmail.com,642-531-4738,11/15/2019 0:00,529.63,Books,3,,62,Female,Delivered,Yes,
CUST_101014,Carol Brown,carol.92@,573-926-9487,6/15/2024 0:00,171.32,Electronics,4,United Kingdom,67,Female,Delivered,Yes,35.48
CUST_101878,Karen Jones,karen.82@yahoo.com,219-784-2072,7/26/2019 0:00,83.28,Automotive,1,DE,48,Male,Delivered,Yes,25.56
CUST_101060,Michael Taylor,michael.48@outlook.com,(278) 845-7292,N/A,,Electronics,2,Australia,,Female,Delivered,FALSE,32.58
CUST_100452,Michael Martinez,michael.46@gmail.com,844-501-5900,5/7/2024 0:00,270.94,Electronics,2,Japan,22,Female,Cancelled,Yes,43.14
CUST_101675,Betty Martin,betty.24@company.com,874.314.2971,11/29/2023 0:00,450.21,Electronics,3,CAN,22,Female,Shipped,No,17.66
CUST_100253,Donald Davis,donald.90@yahoo.com,257-438-7404,4/18/2020 0:00,"$1,723.00 ",,3,FR,45,Female,Shipped,Yes,20.11
CUST_101327,Anthony Thomas,anthony.61@gmail.com,1966508513,5/8/2019 0:00,38170.86967,  Toys  ,3,DE,76,Male,Pending,Yes,47.55
CUST_100896,Donna Martin,donna.21@company.com,171-581-2558,8/17/2024 0:00,790.92,Electronics,5,Australia,70,Male,Cancelled,Yes,33.56
CUST_101812,Susan Martin,susan.73@gmail.com,249-833-6573,N/A,790.34,ELECTRONICS,4,USA,79,Male,Pending,No,
CUST_100880,Emma Jones,emma.80@,,2/6/2021 0:00,265.17,Home & Garden,4,FR,22,Female,Pending,Yes,34.53
CUST_101595,John Taylor,USER1595@GMAIL.COM,406-370-9719,,783.82,Books,4,AUS,78,,CANCELLED,Yes,43.06
CUST_101976,Michael Smith,  user311@gmail.com  ,688-900-4240,1/15/2022 0:00,162.64,Sports,2,United Kingdom,46,,Pending,Yes,42
CUST_100623,Carol Brown,carol.28@hotmail.com,378-311-4015,6/15/2018 0:00,46.85,Electronics,1,Germany,29,Male,Pending,No,19.3 USD
CUST_100345,Richard Jones,richard.51@yahoo.com,838-302-5012,4/6/2022 0:00,434.45,Clothing,5,Australia,32,Male,Pending,No,11.39
CUST_101779,Lisa Gonzalez,lisa.72@hotmail.com,(899) 946-8993,2/1/2018 0:00,$224.44 ,Toys,1,Australia,61,Male,Cancelled,No,24.88
CUST_100262,Sarah Rodriguez,sarah.77@yahoo.com,477-630-1180,6/17/2022 0:00,445.07 USD,Home & Garden,1,,30,Female,Delvered,Yes,18.39
CUST_101634,Daniel Davis,daniel.66@yahoo.com,686 659 5271,5-Jan-19,,Electronics,9,FR,66,Male,Cancelled,No,7.42
CUST_101321,Betty Thomas,betty.72@hotmail.com,583-573-4450,6/6/2020 0:00,633.29,,-2,US,19,Male,Shipped,Yes,6.41
CUST_101438,Anthony Jackson,anthony.99@gmail.com,646-173-6683,10/15/2019 0:00,698.53,,N/A,Australia,60,Male,CANCELLED,,13.42
CUST_100150,Matthew Moore,,355-301-3694,2/10/2020 0:00,481.09,Home & Garden,-4,USA,57,Female,Delivered,No,45.94
CUST_100472,Betty Martinez,betty.50@gmail.com,914-786-2468,10/23/2018 0:00,9.86,,5,,80,Male,Shped,Yes,5.66
CUST_100640,Michael Davis,USER640@GMAIL.COM,1166502743,5/8/2024 0:00,171.25,Electronics,4,FR,58,Female,Delivered,FALSE,42.05
CUST_100871,Jane Davis,user871@,737-210-7275,9/4/2021 0:00,692.13,Clothing,5,US,33,Male,Shipped,Yes,16.81
CUST_101970,Carol Jackson,carol.59@hotmail.com,,1/2/2018 0:00,707.41,Sports,5,USA,,Male,Cancelled,No,31.43
CUST_100550,MATTHEW ANDERSON,matthew.38@company.com,488-274-7115,10/13/2019,603.75,,10,USA,41,Female,Shipped,No,33.45
CUST_101859,David Miller,david.81@hotmail.com,748-183-6565,3/24/2020 0:00,442.29,Home & Garden,3,,53,Female,Cancelled,Yes,20.69
CUST_100928,Maria Taylor,user928@invalid,563-988-9412,6/11/2024 0:00,50.05,Sports,5,Australia,42,Male,Cancled,No,$44.63 
CUST_100488,James Thomas,,7138113948,2/25/2024 0:00,568.52,Clothing,2,UK,28,Female,Pending,No,27.77
CUST_101734,Ruth Wilson,USER1734@GMAIL.COM,184-987-9269,2/9/2023 0:00,402.98,  Automotive  ,3,USA,77,Female,Cancelled,No,30.13
CUST_101894,Susan Miller,,865-684-9893,1/11/2024 0:00,387.52,Electronics,3,France,32,Female,Cancelled,No,36.18
CUST_101171,Michael Jones,michael.31@outlook.com,126-208-4464,4/8/2021 0:00,230.96,Sports,4,JP,,Female,Pending,FALSE,
CUST_100146,James Anderson,user146@invalid,645-559-6181,1/22/2021 0:00,311.87,Toys,5,AUS,59,Female,Shipped,No,48.79
CUST_101781,Emma Wilson,emma.22@yahoo.com,991-783-7268,,382.5,Clothing,2,Australia,21,Female,,Yes,35.42
CUST_100031,Daniel Miller,daniel.31@company.com,213-849-1982,4/10/2019 0:00,593.75,,2,FR,21,Male,Cancelled,no,5.38
CUST_100402,Ruth Martinez,ruth.96@,444-479-6620,2/19/2018 0:00,560.49,Books,5,Germany,73,Female,Cancelled,No,11.6
CUST_100954,Mark Hernandez,mark.94@outlook.com,171-270-4069,5/19/2022 0:00,740.9,Books,7,Germany,38,Female,Pending,,32.73
CUST_101964,Sarah Davis,user1964@,-5164,10/13/2020 0:00,457.07,Toys,3,DE,123,Female,Shipped,No,39.81
CUST_100659,KAREN JACKSON,karen.68@,109-910-2742,7/15/2023 0:00,($49.54),Sports,1,DE,48,Female,Shipped,No,37.32
CUST_101372,John Martinez,john.88@hotmail.com,384-973-4181,,"$4,533.00 ",Automotive,3,jp,twenty-five,Male,Shipped,No,14.95
CUST_100463,James Davis,james.99@,976-689-2670,12/12/2019 0:00,Free,Home & Garden,2,Australia,60,Female,Shipped,Yes,$37.25 
CUST_101349,Lisa Davis,lisa.19@gmail.com,748-953-5550,N/A,364.22,,Bad,CAN,28,Male,Shipped,Yes,10.76
CUST_100186,Richard Jones,  user427@gmail.com  ,679-443-5909,7/11/2023 0:00,78.89,Electronics,1,Japan,28,Female,Pending,No,32.33
CUST_101147,Steven Anderson,steven.19@outlook.com,967-283-8271,3/3/2019 0:00,,Sports,4,FR,74,Female,Cancelled,No,40.18
CUST_101224,Sarah Hernandez,sarah.68@,950-564-5832,N/A,167.22,Toys,2,Canada,47,Female,Shipped,Yes,27.19
CUST_100608,William Moore,william.88@outlook.com,,5/21/2021 0:00,145.78 USD,Sports,4,,51,Female,Delivered,Yes,30.67
CUST_100143,Robert Moore,robert.14@company.com,796-630-8644,7/3/2020 0:00,478.63,Clothing,3,USA,32,Female,Delivered,Yes,10.77
CUST_100751,Michael Miller,michael.66@,265-169-5589,6/17/2022 0:00,297.79,Clothing,0,jp,72,Male,Delivered,Yes,$22.42 
CUST_101534,Robert Hernandez,robert.46@outlook.com,263-350-8572,5/7/2019 0:00,380.73,Sports,1,USA,40,Female,Cancelled,No,44.99 USD
CUST_100981,Michael Martinez,michael.35@yahoo.com,225-543-8455,7/5/2022 0:00,480.62,Sports,4,Australia,21,Male,Shipped,1,45.47 USD
CUST_100197,Steven Davis,steven.80@outlook.com,,8/10/2020 0:00,$7.90 ,Automotive,2,Canada,65,Female,,No,21.87
CUST_101633,Jennifer Garcia,jennifer.49@,675-190-8180,8/25/2021 0:00,313.86,Home & Garden,,Australia,58,Female,Delivered,no,39.39
CUST_100883,Charles Moore,,494-390-4476,2/27/2024 0:00,708.59,Home & Garden,5,US,78,Male,Cancelled,Yes,24.57
CUST_100279,Helen Brown,,743-650-5782,2/12/2023 0:00,710.5,Sports,1.5,FR,43,Male,Cancelled,No,47.72
CUST_100293,Robert Wilson,robert.63@gmail.com,385-961-3643,1/18/2024 0:00,300.58 USD,Clothing,5,aus,24,Male,,N,47.52
CUST_101907,JOHN WILSON,john.20@hotmail.com,499-946-4741,9/10/2018 0:00,243.7,Books,4,United Kingdom,30 years,,Cancelled,Yes,
CUST_100400,jennifer brown,jennifer.55@company.com,632-879-5355,20-05-2022,750.46,Electronics,5,DE,27,Female,Shipped,Y,
CUST_100122,"  Lisa Williams  	",lisa.94@,931-813-1138,8/29/2021 0:00,120.14,Clothing,5,France,18,Female,Shipped,Yes,32.77
CUST_101207,Matthew Smith,matthew.16@gmail.com,620-839-5576,5/25/2020 0:00,,Books,4,Canada,38,Female,Cancelled,Yes,
CUST_100202,Betty Taylor,betty.37@yahoo.com,906-213-6544,8/27/2022 0:00,595.04,Clothing,,Japan,42,Male,Shipped,No,19.29
CUST_101462,THOMAS GONZALEZ,thomas.81@,824-704-5224,4/10/2021 0:00,666.52,Electronics,1,Canada,23,Female,Pending,No,35.07
CUST_100835,Carol Moore,user835@,,9/30/2023,319.44,Electronics,1,,62,Female,Shipped,Yes,
CUST_100246,James Garcia,james.58@company.com,-3025,2/16/2022,777.35,Automotive,3,Canada,18,Female,Cancelled,No,37.43
CUST_101439,Karen Williams,karen.40@gmail.com,858-700-1440,5/31/2022,211.03,Automotive,4,Germany,56,,Cancelled,No,20.29
CUST_101733,Nancy Taylor,nancy.40@hotmail.com,414-563-8146,2/24/2018 0:00,91.54,Electronics,5,AUS,80,Male,Cancelled,Yes,13.6
CUST_101832,Michael Jackson,michael.95@company.com,834-818-4669,9/20/2018 0:00,20.84,Automotive,10,,46,Female,Cancelled,Yes,30.65
CUST_101990,donna jones,donna.98@company.com,743-580-5607,2/18/2024 0:00,485.75,Home & Garden,N/A,France,150,Female,Delivered,Yes,22.84
CUST_101707,Karen Hernandez,karen.48@company.com,580-363-3100,4/9/2018 0:00,269.65,Electronics,1,United Kingdom,70,Male,Pending,Yes,9.35
CUST_101968,"  Maria Hernandez  	",maria.94@hotmail.com,211.655.8410,3/19/2019 0:00,53.14,Books,3,United Kingdom,52,Female,Cancelled,,
CUST_101153,Carol Garcia,carol.32@,364-884-5524,6/23/2018 0:00,115,Sports,5,Canada,69,Female,Shped,Yes,6.8
CUST_101661,Sandra Gonzalez,sandra.89@gmail.com,832-988-3500,3/12/2023 0:00,"$2,625.00 ",Sports,5,Japan,62,Male,Cancelled,No,38.72
CUST_101426,Charles Anderson,charles.39@gmail.com,416-911-3317,8/7/2024 0:00,500.64,Clothing,4,US,27,Female,Shipped,No,37.59
CUST_100384,Sandra Moore,sandra.26@gmail.com,6031012587,5/18/2018 0:00,496.02,Home & Garden,3.8,US,45,Male,Pending,Yes,23.75
CUST_101837,"  Emma Anderson  	",emma.43@yahoo.com,158-455-8809,2/15/2019 0:00,600.11,Books,3,US,67,Male,Delivered,No,11.85
CUST_101759,SUSAN WILLIAMS,susan.62@outlook.com,-6545,1/10/2022 0:00,794.49,,1,US,67,Male,Pending,Yes,$41.70 
CUST_100854,Mark Jackson,USER854@GMAIL.COM,284-405-1166,18-07-2023,554.56 USD,Clothing,2,FR,33,Male,Shipped,Yes,17.21
CUST_101589,john smith,user1589@invalid,407-682-1157,8/8/2020 0:00,45.03,Electronics,4,DE,25,Female,Shipped,No,28.32 USD
CUST_100219,Matthew Rodriguez,matthew.53@outlook.com,606-585-5396,9/28/2023 0:00,159.74,Toys,5,DE,56,Female,Delivered,Yes,9.88
CUST_100641,Matthew Martinez,,804-491-5216,9/21/2019 0:00,528.06,Electronics,4,France,43,Female,Pending,No,45.44
CUST_100001,John Rodriguez,john.51@outlook.com,991-201-3527,12/7/2018 0:00,644.79,Sports,5,DE,69,Female,Pending,Yes,35.46
CUST_100112,RICHARD LOPEZ,richard.30@gmail.com,870-824-8417,6/15/2021 0:00,139.92,Clothing,1,DE,21,Male,Pending,Yes,
CUST_100698,David Moore,john.smith@gmail.com,126-812-7958,1-Sep-21,314.33,,4,AUS,55,Male,Shped,No,34.47
CUST_101081,Jane Martinez,jane.88@company.com,,5/5/2018 0:00,379.49 USD,Automotive,,Germany,38,Female,Shipped,Yes,31.23
CUST_100951,Emma Lopez,emma.44@gmail.com,196-289-9245,N/A,260.29,Home & Garden,3,Germany,68,Male,Shipped,No,7.11
CUST_101648,John Rodriguez,USER1648@GMAIL.COM,899-215-9712,5/26/2020 0:00,14.57,Automotive,4,JP,43,,Pending,No,48.99
CUST_101636,Helen Moore,  user36@gmail.com  ,888.169.6143,3/18/2024 0:00,673.72,ELECTRONICS,5,United States,48,Female,Pending,,32.88
CUST_101827,Nancy Taylor,nancy.37@,178-809-3203,6/23/2027,42969.62026,Toys,1,UK,,Female,pending,Yes,40.9
CUST_101410,Ruth Martinez,ruth.35@hotmail.com,207-744-6879,8/9/2024 0:00,195.33,Electornics,4,Canada,36,Female,Delivered,Yes,9.52
CUST_101409,Helen Taylor,,774-702-1554,7/7/2023 0:00,689.32,Home & Garden,3,Germany,61,Male,Shipped,Yes,38.15
CUST_101533,Robert Thomas,robert.57@hotmail.com,213-922-6427,,455.27,Sports,4,CAN,47,Male,Delivered,Yes,46.41
CUST_101291,Susan Jackson,susan.54@yahoo.com,539-195-4641,7/2/2020,$631.07 ,Books,5,,129,Male,Delivered,Yes,17.39 EUR
CUST_101891,Carol Williams,carol.65@,413-609-5705,8/24/2019 0:00,292.51,Toys,1,CAN,47,Male,Pending,Yes,22.46
CUST_100441,Steven Martin,steven.61@gmail.com,704-327-2746,8/11/2024 0:00,30.4,Electronics,,UK,61,Female,Shipped,Yes,48.65
CUST_101520,Richard Davis,user1520@invalid,771-276-2610,6/29/2020 0:00,60.71,Sports,2,Germany,65,Female,Shipped,No,9
CUST_101136,John Garcia,john.49@gmail.com,901-846-1935,9/20/2018 0:00,747.79,  Books  ,3,Canada,33,Male,Delivered,No,24.84
CUST_101715,Ruth Jackson,ruth.48@hotmail.com,373-878-3157,8/18/2019 0:00,47608.0502,Toys,1,AUS,18,,Shipped,Yes,23.79
CUST_101256,Daniel Moore,user1256@invalid,129-397-5389,1/21/2018 0:00,,Sports,4,CAN,53,male,Cancelled,No,
CUST_101949,Maria Wilson,maria.60@gmail.com,587-685-7325,7/24/2022 0:00,664.96,Books,4,Canada,35,Male,Pending,TRUE,6.69
CUST_101631,Mark Gonzalez,mark.20@outlook.com,175-432-7779,4/2/2022 0:00,$684.38 ,Books,2,usa,53,Male,Shipped,No,7.61
CUST_101695,Betty Martin,betty.82@company.com,-8366,6/15/2018 0:00,428.22,Books,4,DE,67,Female,Cancelled,No,48.32
CUST_101397,Ruth Davis,ruth.16@,(463) 692-6957,6/26/2018 0:00,399.47,Elec,1,DE,39,Female,Delivered,Yes,30.05
CUST_100663,Helen Smith,helen.50@hotmail.com,157.656.5382,11/23/2020 0:00,,Books,2,JP,70,Male,,No,10
CUST_101920,Karen Williams,karen.48@outlook.com,832-811-7524,8/30/2023 0:00,328.12,Automotive,1,France,21,Male,Cancelled,Yes,6.29
CUST_101257,Robert Lopez,robert.42@gmail.com,971-901-7701,1/7/2023 0:00,318.54,Automotive,5,JP,31,Female,Delivered,Yes,
CUST_101853,Mark Davis,user1853@,687-817-7347,6/5/2018 0:00,592.18,Clothing,5,France,52,Female,DELIVERED,Yes,37.39
CUST_101700,Donald Martin,donald.22@,852-992-3364,3/1/2023 0:00,253.08,Home and Garden,2,Australia,50,Male,Pending,No,48.7
CUST_100317,Steven Brown,steven.21@outlook.com,204-829-9784,8/29/2023 0:00,96.88,Automotive,5,Germany,55,Female,Delivered,No,21.5
CUST_100648,Jane Hernandez,jane.81@company.com,6028463955,,747.34,  Home & Garden  ,-4,Canada,37,Female,Cancelled,NO,9.01 USD
CUST_101434,Emma Hernandez,emma.10@hotmail.com,583-784-7165,1/10/2018 0:00,,Books,-4,UK,27,Female,Delivered,No,41.05
CUST_101479,Ruth Brown,,842-180-6534,3/5/2023 0:00,,Clothing,5,CAN,76,Female,,Yes,45.32
CUST_100709,carol gonzalez,carol.50@hotmail.com,277-615-3627,12/25/2018 0:00,771.11,Toys,5,Australia,,Male,Delivered,no,18.3
CUST_101382,William Garcia,USER1382@GMAIL.COM,8649621052,,469.67,Books,4,United Kingdom,36,Male,Delivered,No,28.77
CUST_101282,Sandra Martinez,sandra.22@outlook.com,178-175-9265,1/2/2024 0:00,94.15,Books,5,Canada,59,Male,,Yes,31.55
CUST_101768,William Williams,william.95@yahoo.com,808-986-8983,26-10-2019,324.15 USD,Electronics,5,Canada,28,Female,PENDING,No,37.7
CUST_100972,Helen Taylor,helen.94@yahoo.com,245-465-9156,7/29/2023 0:00,772.98,Sports,2,USA,34,Male,Cancelled,Yes,41.92
CUST_100627,John Jones,,837-637-5240,,97.49,Home & Garden,3,UK,30,Male,Pending,Yes,
CUST_100632,Anthony Gonzalez,anthony.66@gmail.com,152-757-5079,3/1/2023 0:00,726.43 USD,Home & Garden,1,DE,65,Male,Shipped,No,21.66
CUST_101306,Susan Jones,susan.17@outlook.com,374-806-4427,9/26/2020 0:00,388.69,Sports,4,UK,59,Male,Pending,Yes,10.62
CUST_101400,Thomas Rodriguez,,,8/26/2020 0:00,410.18,Toys,3,UK,46,Female,Shipped,No,6.6
CUST_101408,Emma Gonzalez,emma.51@yahoo.com,700.430.7099,,200.82,CLOTHING,2,Australia,73,Male,,No,22.71 EUR
CUST_101248,Jennifer Moore,jennifer.86@,601-915-7425,3/22/2019 0:00,482.62,Toys,3,France,25,Male,Shipped,,10.95
CUST_100763,john rodriguez,john.62@outlook.com,397-484-3592,1/10/2020 0:00,130.85,Home & Garden,2,US,59,,pending,Yes,31.26
CUST_101254,Maria Johnson,maria.20@yahoo.com,821-231-8925,6/15/2018 0:00,137.15,Clothing,3,France,20,Female,,,15.97
CUST_101496,Lisa Martinez,lisa.39@hotmail.com,587-671-1205,5/20/2024 0:00,739.26,Home & Garden,5,United Kingdom,36,Female,Cancelled,Yes,24.79
CUST_101371,Steven Johnson,,163-421-2597,N/A,299.47,Automotive,1,USA,44,Female,Delivered,Yes,5.24 USD
CUST_101529,Betty Johnson,betty.72@outlook.com,8293046287,11/3/2024 0:00,155.66,Toys,2,Canada,61,Male,Cancelled,Yes,
CUST_101663,Sarah Williams,sarah.69@yahoo.com,1266461646,5/30/2022 0:00,5.9,Sports,3,JP,42,Female,Cancelled,Yes,7.47
CUST_101354,John Moore,,454-845-7948,7/26/2018 0:00,636.87,Home & Garden,3,CAN,,Female,Shipped,Yes,37.83
CUST_101821,William Anderson,,594-958-8191,12/4/2023 0:00,284.76,BOOKS,5,FR,19,Male,Cancelled,No,14.23
CUST_100556,William Hernandez,william.37@yahoo.com,136-574-8999,2/1/2020 0:00,207.51,Elec,5,FR,56,Male,Pending,Yes,19.5
CUST_101989,Ruth Miller,ruth.81@outlook.com,(733) 519-3593,2/17/2024 0:00,560.61,CLOTHING,4,Japan,29,Female,Shipped,Yes,39.1
CUST_101643,Donald Williams,donald.85@gmail.com,951-641-1987,6/8/2020 0:00,518.38,Electornics,1,US,31,Female,Pending,Yes,46.5
